segment_id,start_time,end_time,duration
42163,2022-09-10 00:23:06.917272,2022-09-10 00:41:05.923671,0 days 00:17:59.006399
42165,2022-09-10 00:42:06.609620,2022-09-10 00:58:05.431218,0 days 00:15:58.821598
42167,2022-09-10 00:59:07.124401,2022-09-10 05:35:06.192713,0 days 04:35:59.068312
42220,2022-09-10 07:18:07.443603,2022-09-10 08:21:06.078276,0 days 01:02:58.634673
42222,2022-09-10 08:25:06.073795,2022-09-10 08:56:06.280533,0 days 00:31:00.206738
42227,2022-09-10 09:20:05.602239,2022-09-10 09:51:06.200837,0 days 00:31:00.598598
42231,2022-09-10 10:02:07.541522,2022-09-10 11:04:07.029127,0 days 01:01:59.487605
42233,2022-09-10 11:09:06.838988,2022-09-10 11:38:06.028703,0 days 00:28:59.189715
42235,2022-09-10 11:41:05.966993,2022-09-10 18:22:05.360812,0 days 06:40:59.393819
42237,2022-09-10 18:27:07.368343,2022-09-10 18:57:07.422534,0 days 00:30:00.054191
42238,2022-09-10 18:57:07.423875,2022-09-10 19:15:06.068185,0 days 00:17:58.644310
42239,2022-09-10 19:16:05.858784,2022-09-10 19:34:07.000053,0 days 00:18:01.141269
42240,2022-09-10 19:35:06.336648,2022-09-10 20:45:06.222805,0 days 01:09:59.886157
42241,2022-09-10 20:46:06.100732,2022-09-10 21:26:06.148956,0 days 00:40:00.048224
42242,2022-09-10 21:26:06.150130,2022-09-10 21:48:05.945227,0 days 00:21:59.795097
42243,2022-09-10 21:48:05.946470,2022-09-10 22:56:06.758106,0 days 01:08:00.811636
42244,2022-09-10 22:56:06.759485,2022-09-11 08:16:06.517663,0 days 09:19:59.758178
42245,2022-09-11 08:16:06.519931,2022-09-11 09:01:06.016315,0 days 00:44:59.496384
42251,2022-09-11 09:05:05.548348,2022-09-11 09:47:05.982847,0 days 00:42:00.434499
42255,2022-09-11 09:52:08.572228,2022-09-11 22:42:05.964520,0 days 12:49:57.392292
42256,2022-09-11 22:42:05.965774,2022-09-11 23:04:05.973122,0 days 00:22:00.007348
42257,2022-09-11 23:04:05.974447,2022-09-12 01:00:06.292432,0 days 01:56:00.317985
42260,2022-09-12 01:23:05.931009,2022-09-12 02:44:06.784238,0 days 01:21:00.853229
42261,2022-09-12 02:45:05.977663,2022-09-12 03:08:06.739994,0 days 00:23:00.762331
42262,2022-09-12 03:08:06.742077,2022-09-12 03:28:05.898246,0 days 00:19:59.156169
42263,2022-09-12 03:28:05.899516,2022-09-12 04:43:06.824638,0 days 01:15:00.925122
42264,2022-09-12 04:43:06.825821,2022-09-12 05:29:07.834683,0 days 00:46:01.008862
42277,2022-09-12 06:09:06.781978,2022-09-12 06:25:07.866189,0 days 00:16:01.084211
42628,2022-09-12 15:32:05.819732,2022-09-12 15:47:07.854869,0 days 00:15:02.035137
42629,2022-09-12 15:47:07.856630,2022-09-12 16:27:07.207271,0 days 00:39:59.350641
42630,2022-09-12 16:27:07.208446,2022-09-13 05:09:05.846260,0 days 12:41:58.637814
42634,2022-09-13 05:21:05.801106,2022-09-13 05:37:06.242081,0 days 00:16:00.440975
42636,2022-09-13 05:42:06.014176,2022-09-13 06:21:07.329490,0 days 00:39:01.315314
42659,2022-09-13 08:16:06.385820,2022-09-13 08:34:07.523250,0 days 00:18:01.137430
42935,2022-09-13 16:05:06.461496,2022-09-13 16:38:06.447079,0 days 00:32:59.985583
42937,2022-09-13 16:39:06.409591,2022-09-14 01:25:06.257157,0 days 08:45:59.847566
42939,2022-09-14 01:34:06.507328,2022-09-14 01:57:05.395575,0 days 00:22:58.888247
42944,2022-09-14 02:36:05.772268,2022-09-14 02:51:06.029788,0 days 00:15:00.257520
42946,2022-09-14 02:54:06.344817,2022-09-14 03:24:06.698010,0 days 00:30:00.353193
42947,2022-09-14 03:24:06.699345,2022-09-14 04:54:07.724648,0 days 01:30:01.025303
42948,2022-09-14 04:54:07.735660,2022-09-14 05:15:06.190532,0 days 00:20:58.454872
42949,2022-09-14 05:15:06.192452,2022-09-14 06:26:08.104773,0 days 01:11:01.912321
42950,2022-09-14 06:26:08.105949,2022-09-14 07:20:05.584340,0 days 00:53:57.478391
42952,2022-09-14 07:21:07.328246,2022-09-14 07:41:06.350970,0 days 00:19:59.022724
42954,2022-09-14 07:43:06.452313,2022-09-14 08:08:08.623404,0 days 00:25:02.171091
42959,2022-09-14 08:30:05.786145,2022-09-14 09:38:06.163455,0 days 01:08:00.377310
42964,2022-09-14 09:53:06.771573,2022-09-14 10:31:06.833045,0 days 00:38:00.061472
42968,2022-09-14 10:55:08.212494,2022-09-14 11:10:08.439119,0 days 00:15:00.226625
42970,2022-09-14 11:13:08.800920,2022-09-14 11:29:07.194288,0 days 00:15:58.393368
42974,2022-09-14 11:45:05.705995,2022-09-14 12:01:05.573296,0 days 00:15:59.867301
43002,2022-09-14 14:10:08.314628,2022-09-14 14:26:06.343092,0 days 00:15:58.028464
43005,2022-09-14 14:33:07.759275,2022-09-14 14:50:06.456251,0 days 00:16:58.696976
43032,2022-09-14 16:32:06.037259,2022-09-15 05:09:06.846992,0 days 12:37:00.809733
43040,2022-09-15 05:40:06.328334,2022-09-15 06:39:06.152158,0 days 00:58:59.823824
43041,2022-09-15 06:39:06.361800,2022-09-15 07:07:06.190320,0 days 00:27:59.828520
43054,2022-09-15 07:58:05.568047,2022-09-15 08:18:06.954480,0 days 00:20:01.386433
43056,2022-09-15 08:23:05.925852,2022-09-15 09:33:06.516339,0 days 01:10:00.590487
43058,2022-09-15 09:45:06.469813,2022-09-15 10:26:06.714024,0 days 00:41:00.244211
43059,2022-09-15 10:26:06.715413,2022-09-15 10:55:08.837996,0 days 00:29:02.122583
43060,2022-09-15 10:55:08.839575,2022-09-16 07:25:06.287150,0 days 20:29:57.447575
43061,2022-09-16 07:25:06.290160,2022-09-18 21:57:05.872497,2 days 14:31:59.582337
43066,2022-09-18 22:06:05.728786,2022-09-22 07:03:06.259878,3 days 08:57:00.531092
43067,2022-09-22 07:03:06.262320,2022-09-23 10:33:06.004258,1 days 03:29:59.741938
43219,2022-09-23 14:42:05.987240,2022-09-27 19:05:05.818568,4 days 04:22:59.831328
43220,2022-09-27 19:06:06.233937,2022-09-28 04:35:07.080029,0 days 09:29:00.846092
43251,2022-09-28 06:19:08.736622,2022-09-28 06:53:06.733790,0 days 00:33:57.997168
43388,2022-09-28 10:09:06.339829,2022-09-28 10:51:06.928130,0 days 00:42:00.588301
43392,2022-09-28 10:55:06.797537,2022-09-28 19:05:07.594611,0 days 08:10:00.797074
43393,2022-09-28 19:05:07.595774,2022-09-29 04:35:06.482061,0 days 09:29:58.886287
43396,2022-09-29 04:45:06.232597,2022-09-29 05:03:07.255351,0 days 00:18:01.022754
43398,2022-09-29 05:06:07.317531,2022-09-29 10:41:05.720818,0 days 05:34:58.403287
43399,2022-09-29 10:41:05.722452,2022-09-29 19:05:06.396486,0 days 08:24:00.674034
43400,2022-09-29 19:05:06.397769,2022-09-30 04:35:05.906759,0 days 09:29:59.508990
43405,2022-09-30 04:48:05.833096,2022-09-30 05:11:06.108634,0 days 00:23:00.275538
43407,2022-09-30 05:13:07.281331,2022-09-30 06:08:06.368392,0 days 00:54:59.087061
43408,2022-09-30 06:08:06.369666,2022-09-30 08:00:09.363643,0 days 01:52:02.993977
43409,2022-09-30 08:00:09.364979,2022-09-30 11:37:06.125072,0 days 03:36:56.760093
43411,2022-09-30 11:45:05.929221,2022-09-30 14:54:05.595205,0 days 03:08:59.665984
43413,2022-09-30 14:59:05.863563,2022-09-30 19:05:07.625911,0 days 04:06:01.762348
43414,2022-09-30 19:05:07.627273,2022-10-01 04:35:06.473894,0 days 09:29:58.846621
43417,2022-10-01 04:49:07.488726,2022-10-01 05:07:05.747106,0 days 00:17:58.258380
43452,2022-10-01 07:34:05.471739,2022-10-01 07:49:06.120324,0 days 00:15:00.648585
43458,2022-10-01 08:21:05.890268,2022-10-01 08:43:06.041756,0 days 00:22:00.151488
43462,2022-10-01 09:01:06.688031,2022-10-01 09:19:06.288711,0 days 00:17:59.600680
43464,2022-10-01 09:20:07.560032,2022-10-01 10:18:06.954851,0 days 00:57:59.394819
43466,2022-10-01 10:25:06.246865,2022-10-01 11:20:05.900322,0 days 00:54:59.653457
43467,2022-10-01 11:20:05.901901,2022-10-03 04:34:05.408137,1 days 17:13:59.506236
43468,2022-10-03 04:34:05.409368,2022-10-03 05:11:05.930167,0 days 00:37:00.520799
43470,2022-10-03 05:13:06.009866,2022-10-03 07:46:07.002498,0 days 02:33:00.992632
43472,2022-10-03 07:55:06.420365,2022-10-03 08:42:05.824269,0 days 00:46:59.403904
43473,2022-10-03 08:42:05.825453,2022-10-04 04:34:06.296158,0 days 19:52:00.470705
43474,2022-10-04 04:34:06.298865,2022-10-04 05:07:06.008483,0 days 00:32:59.709618
43476,2022-10-04 05:09:06.525887,2022-10-04 08:08:05.888874,0 days 02:58:59.362987
43478,2022-10-04 08:17:06.333946,2022-10-04 09:23:05.433097,0 days 01:05:59.099151
43479,2022-10-04 09:23:05.434288,2022-10-05 04:34:07.350391,0 days 19:11:01.916103
43480,2022-10-05 04:34:07.351585,2022-10-05 05:12:07.030909,0 days 00:37:59.679324
43482,2022-10-05 05:15:05.656618,2022-10-05 07:36:07.508071,0 days 02:21:01.851453
43484,2022-10-05 07:43:06.067294,2022-10-05 08:36:06.239981,0 days 00:53:00.172687
43485,2022-10-05 08:36:06.241448,2022-10-06 04:34:06.124100,0 days 19:57:59.882652
43486,2022-10-06 04:34:06.126451,2022-10-06 07:54:06.242043,0 days 03:20:00.115592
43487,2022-10-06 07:54:06.243417,2022-10-07 04:42:05.763153,0 days 20:47:59.519736
43488,2022-10-07 04:42:05.764493,2022-10-07 06:44:05.827200,0 days 02:02:00.062707
43489,2022-10-07 06:44:05.828495,2022-10-10 04:34:06.797180,2 days 21:50:00.968685
43490,2022-10-10 04:34:06.798577,2022-10-10 08:59:06.335469,0 days 04:24:59.536892
43491,2022-10-10 08:59:06.338557,2022-10-10 09:24:06.697144,0 days 00:25:00.358587
43492,2022-10-10 09:24:06.698378,2022-10-10 10:21:05.944374,0 days 00:56:59.245996
43493,2022-10-10 10:21:05.945777,2022-10-11 04:34:06.902070,0 days 18:13:00.956293
43494,2022-10-11 04:34:06.903596,2022-10-11 05:18:06.437293,0 days 00:43:59.533697
43496,2022-10-11 05:21:05.937185,2022-10-11 07:43:05.473049,0 days 02:21:59.535864
43498,2022-10-11 07:50:05.590909,2022-10-11 09:05:05.800254,0 days 01:15:00.209345
43499,2022-10-11 09:05:05.801718,2022-10-12 04:34:05.784593,0 days 19:28:59.982875
43500,2022-10-12 04:34:05.785957,2022-10-12 07:31:06.084593,0 days 02:57:00.298636
43502,2022-10-12 07:41:05.903816,2022-10-12 08:46:05.814454,0 days 01:04:59.910638
43503,2022-10-12 08:46:05.815715,2022-10-12 09:58:05.816665,0 days 01:12:00.000950
43504,2022-10-12 09:58:05.818282,2022-10-12 11:11:06.959219,0 days 01:13:01.140937
43506,2022-10-12 11:20:05.908711,2022-10-12 12:25:05.877238,0 days 01:04:59.968527
43507,2022-10-12 12:25:05.878587,2022-10-13 04:34:05.875774,0 days 16:08:59.997187
43517,2022-10-13 05:17:07.265527,2022-10-13 05:36:05.826732,0 days 00:18:58.561205
43519,2022-10-13 05:38:05.635107,2022-10-13 07:11:06.448673,0 days 01:33:00.813566
43522,2022-10-13 07:16:06.474650,2022-10-13 07:37:06.809214,0 days 00:21:00.334564
43523,2022-10-13 07:37:06.811114,2022-10-13 10:12:06.238478,0 days 02:34:59.427364
43525,2022-10-13 10:21:06.353643,2022-10-13 11:13:05.488657,0 days 00:51:59.135014
43526,2022-10-13 11:13:05.490027,2022-10-14 04:34:10.005060,0 days 17:21:04.515033
43527,2022-10-14 04:34:10.006357,2022-10-14 05:12:06.034289,0 days 00:37:56.027932
43529,2022-10-14 05:15:06.688326,2022-10-14 08:14:07.207142,0 days 02:59:00.518816
43530,2022-10-14 08:14:07.208450,2022-10-14 08:32:06.234484,0 days 00:17:59.026034
43531,2022-10-14 08:32:06.235846,2022-10-14 09:37:06.322138,0 days 01:05:00.086292
43532,2022-10-14 09:37:06.323665,2022-10-15 04:34:07.655409,0 days 18:57:01.331744
43533,2022-10-15 04:34:07.658291,2022-10-15 05:29:05.659408,0 days 00:54:58.001117
43535,2022-10-15 05:32:06.530241,2022-10-15 11:05:06.155696,0 days 05:32:59.625455
43537,2022-10-15 11:08:06.250068,2022-10-15 12:51:06.219855,0 days 01:42:59.969787
43539,2022-10-15 12:56:05.986159,2022-10-15 16:04:06.673900,0 days 03:08:00.687741
43540,2022-10-15 16:04:06.675279,2022-10-17 04:34:05.919742,1 days 12:29:59.244463
43541,2022-10-17 04:34:05.921152,2022-10-17 05:00:06.135221,0 days 00:26:00.214069
43545,2022-10-17 05:15:07.087059,2022-10-17 07:27:05.566567,0 days 02:11:58.479508
43547,2022-10-17 07:34:05.440643,2022-10-17 08:33:05.845353,0 days 00:59:00.404710
43548,2022-10-17 08:33:05.847182,2022-10-18 04:34:05.577019,0 days 20:00:59.729837
43549,2022-10-18 04:34:05.578358,2022-10-18 07:48:05.923567,0 days 03:14:00.345209
43550,2022-10-18 07:48:05.925119,2022-10-20 04:33:06.965010,1 days 20:45:01.039891
43551,2022-10-20 04:33:06.966505,2022-10-20 05:14:06.317126,0 days 00:40:59.350621
43553,2022-10-20 05:17:05.959861,2022-10-20 09:19:06.460104,0 days 04:02:00.500243
43555,2022-10-20 09:23:06.171036,2022-10-20 10:23:05.703979,0 days 00:59:59.532943
43556,2022-10-20 10:23:05.705359,2022-10-21 04:33:06.903224,0 days 18:10:01.197865
43582,2022-10-21 06:21:06.261853,2022-10-21 09:31:06.217419,0 days 03:09:59.955566
43583,2022-10-21 09:31:06.218876,2022-10-21 09:49:06.377552,0 days 00:18:00.158676
43584,2022-10-21 09:49:06.378327,2022-10-21 10:28:06.081968,0 days 00:38:59.703641
43586,2022-10-21 10:38:06.685481,2022-10-21 12:14:05.468974,0 days 01:35:58.783493
43588,2022-10-21 12:27:06.771734,2022-10-21 12:57:06.829493,0 days 00:30:00.057759
43590,2022-10-21 13:01:05.924856,2022-10-21 19:03:06.192925,0 days 06:02:00.268069
43591,2022-10-21 19:03:06.194030,2022-10-22 04:33:06.283541,0 days 09:30:00.089511
43594,2022-10-22 04:49:06.315468,2022-10-22 05:10:06.513310,0 days 00:21:00.197842
43617,2022-10-22 07:09:05.695488,2022-10-22 15:59:06.006050,0 days 08:50:00.310562
43619,2022-10-22 16:03:05.823323,2022-10-24 04:33:05.856562,1 days 12:30:00.033239
43638,2022-10-24 06:11:06.217456,2022-10-24 06:27:05.722660,0 days 00:15:59.505204
43640,2022-10-24 06:29:05.521668,2022-10-24 06:50:06.255993,0 days 00:21:00.734325
43644,2022-10-24 07:03:06.765569,2022-10-24 11:35:05.691951,0 days 04:31:58.926382
43646,2022-10-24 11:40:05.560173,2022-10-24 12:27:07.435059,0 days 00:47:01.874886
43647,2022-10-24 12:27:07.436482,2022-10-24 18:32:06.852774,0 days 06:04:59.416292
43648,2022-10-24 18:32:06.854283,2022-10-24 19:03:05.877160,0 days 00:30:59.022877
43649,2022-10-24 19:03:05.878412,2022-10-25 04:33:05.496079,0 days 09:29:59.617667
43650,2022-10-25 04:33:05.497494,2022-10-25 05:01:06.154913,0 days 00:28:00.657419
43652,2022-10-25 05:03:06.221628,2022-10-25 13:34:06.111556,0 days 08:30:59.889928
43654,2022-10-25 13:40:06.766582,2022-10-25 14:43:07.741951,0 days 01:03:00.975369
43655,2022-10-25 14:43:07.743372,2022-10-25 16:28:05.791603,0 days 01:44:58.048231
43656,2022-10-25 16:28:05.793095,2022-10-25 18:49:06.057629,0 days 02:21:00.264534
43659,2022-10-25 19:03:05.528317,2022-10-26 04:33:06.213706,0 days 09:30:00.685389
43703,2022-10-26 08:08:06.063735,2022-10-26 08:24:05.715903,0 days 00:15:59.652168
43705,2022-10-26 08:25:06.582009,2022-10-26 08:42:06.399737,0 days 00:16:59.817728
43711,2022-10-26 09:13:06.990652,2022-10-26 09:34:05.982254,0 days 00:20:58.991602
43721,2022-10-26 10:25:06.136718,2022-10-26 10:46:06.112732,0 days 00:20:59.976014
43723,2022-10-26 10:48:05.779268,2022-10-26 11:17:06.162349,0 days 00:29:00.383081
43727,2022-10-26 11:34:05.699040,2022-10-26 12:20:06.059749,0 days 00:46:00.360709
43729,2022-10-26 12:22:07.827336,2022-10-26 15:55:06.807794,0 days 03:32:58.980458
43731,2022-10-26 15:57:05.970567,2022-10-26 16:13:05.953265,0 days 00:15:59.982698
43733,2022-10-26 16:15:06.520866,2022-10-26 16:35:05.938698,0 days 00:19:59.417832
43735,2022-10-26 16:37:06.051762,2022-10-26 16:55:06.369112,0 days 00:18:00.317350
43737,2022-10-26 16:57:05.854035,2022-10-26 17:16:06.242156,0 days 00:19:00.388121
43739,2022-10-26 17:18:06.406376,2022-10-26 17:34:05.888739,0 days 00:15:59.482363
43745,2022-10-26 18:01:05.553260,2022-10-26 18:17:05.828388,0 days 00:16:00.275128
43747,2022-10-26 18:19:05.925146,2022-10-26 18:41:06.203740,0 days 00:22:00.278594
43753,2022-10-26 19:03:06.426440,2022-10-27 04:33:06.509274,0 days 09:30:00.082834
43756,2022-10-27 04:43:06.519639,2022-10-27 05:37:05.846841,0 days 00:53:59.327202
43845,2022-10-27 11:47:06.815775,2022-10-27 12:05:07.174079,0 days 00:18:00.358304
43847,2022-10-27 12:08:05.855392,2022-10-27 12:26:06.694196,0 days 00:18:00.838804
43861,2022-10-27 13:41:05.665298,2022-10-27 13:56:05.855348,0 days 00:15:00.190050
43865,2022-10-27 14:13:06.379479,2022-10-27 14:33:06.026204,0 days 00:19:59.646725
43910,2022-10-27 19:03:05.439898,2022-10-28 04:33:05.868112,0 days 09:30:00.428214
43913,2022-10-28 04:42:05.569977,2022-10-28 05:36:05.976073,0 days 00:54:00.406096
43915,2022-10-28 05:38:06.121649,2022-10-28 06:19:06.361690,0 days 00:41:00.240041
44103,2022-10-28 19:03:07.416689,2022-10-29 04:33:06.698622,0 days 09:29:59.281933
44106,2022-10-29 04:41:06.320124,2022-10-29 04:56:06.465706,0 days 00:15:00.145582
44110,2022-10-29 05:06:06.549308,2022-10-29 05:25:05.764067,0 days 00:18:59.214759
44112,2022-10-29 05:31:05.812368,2022-10-29 06:36:06.871595,0 days 01:05:01.059227
44235,2022-10-29 14:07:06.040467,2022-10-29 15:03:06.255719,0 days 00:56:00.215252
44237,2022-10-29 15:04:05.993879,2022-10-29 15:22:06.027789,0 days 00:18:00.033910
44246,2022-10-29 16:03:06.555228,2022-10-31 05:33:06.017707,1 days 13:29:59.462479
44252,2022-10-31 05:50:06.457294,2022-10-31 06:45:06.276607,0 days 00:54:59.819313
44254,2022-10-31 06:50:06.443042,2022-10-31 08:10:07.233184,0 days 01:20:00.790142
44297,2022-10-31 10:23:06.883522,2022-10-31 10:51:05.679732,0 days 00:27:58.796210
44299,2022-10-31 10:57:05.465153,2022-10-31 11:55:06.429606,0 days 00:58:00.964453
44300,2022-10-31 11:55:06.431037,2022-10-31 12:31:06.340496,0 days 00:35:59.909459
44301,2022-10-31 12:31:06.341902,2022-10-31 12:52:05.493228,0 days 00:20:59.151326
44302,2022-10-31 12:52:05.495184,2022-10-31 13:17:06.523619,0 days 00:25:01.028435
44303,2022-10-31 13:17:06.524876,2022-10-31 13:32:07.324520,0 days 00:15:00.799644
44304,2022-10-31 13:32:07.327184,2022-10-31 13:55:06.576946,0 days 00:22:59.249762
44305,2022-10-31 13:55:06.578298,2022-10-31 14:38:05.751941,0 days 00:42:59.173643
44306,2022-10-31 14:38:05.753204,2022-10-31 17:44:05.394754,0 days 03:05:59.641550
44308,2022-10-31 17:45:06.209355,2022-10-31 18:25:06.274530,0 days 00:40:00.065175
44332,2022-10-31 20:03:06.285806,2022-11-01 05:32:06.130216,0 days 09:28:59.844410
44336,2022-11-01 05:41:05.631456,2022-11-01 06:01:06.410405,0 days 00:20:00.778949
44342,2022-11-01 06:33:06.058749,2022-11-01 07:09:05.833470,0 days 00:35:59.774721
44432,2022-11-01 10:09:07.040810,2022-11-01 11:29:05.658307,0 days 01:19:58.617497
44434,2022-11-01 11:38:06.103903,2022-11-01 13:13:06.381310,0 days 01:35:00.277407
44435,2022-11-01 13:13:06.382482,2022-11-01 16:06:06.816845,0 days 02:53:00.434363
44436,2022-11-01 16:06:06.818052,2022-11-01 18:17:06.982192,0 days 02:11:00.164140
44438,2022-11-01 18:21:06.614115,2022-11-01 20:02:08.270398,0 days 01:41:01.656283
44439,2022-11-01 20:02:08.271702,2022-11-02 05:32:06.249117,0 days 09:29:57.977415
44452,2022-11-02 06:09:06.671515,2022-11-02 06:30:08.127345,0 days 00:21:01.455830
44455,2022-11-02 06:39:06.089719,2022-11-02 06:58:06.360693,0 days 00:19:00.270974
44457,2022-11-02 06:59:06.937464,2022-11-02 07:16:06.091051,0 days 00:16:59.153587
44467,2022-11-02 08:03:07.043064,2022-11-02 09:16:05.950279,0 days 01:12:58.907215
44469,2022-11-02 09:23:06.145098,2022-11-02 10:30:06.093717,0 days 01:06:59.948619
44470,2022-11-02 10:30:06.094909,2022-11-03 05:32:07.086045,0 days 19:02:00.991136
44471,2022-11-03 05:32:07.087368,2022-11-03 06:04:05.960445,0 days 00:31:58.873077
44473,2022-11-03 06:07:06.361142,2022-11-03 07:41:06.396518,0 days 01:34:00.035376
44475,2022-11-03 07:48:05.849779,2022-11-03 08:22:06.143405,0 days 00:34:00.293626
44476,2022-11-03 08:22:06.144760,2022-11-04 06:10:06.096567,0 days 21:47:59.951807
44478,2022-11-04 06:11:06.706839,2022-11-04 06:31:05.973577,0 days 00:19:59.266738
44502,2022-11-04 08:13:06.120164,2022-11-05 05:32:06.053873,0 days 21:18:59.933709
44503,2022-11-05 05:32:06.055190,2022-11-05 06:04:06.652595,0 days 00:32:00.597405
44505,2022-11-05 06:07:06.788238,2022-11-05 07:21:06.884037,0 days 01:14:00.095799
44582,2022-11-05 13:04:05.724638,2022-11-05 13:20:06.493763,0 days 00:16:00.769125
44584,2022-11-05 13:22:06.307765,2022-11-05 13:40:07.031241,0 days 00:18:00.723476
44599,2022-11-05 15:31:05.628331,2022-11-05 15:52:05.930052,0 days 00:21:00.301721
44611,2022-11-05 17:02:07.333664,2022-11-07 05:32:09.193568,1 days 12:30:01.859904
44616,2022-11-07 05:46:09.859882,2022-11-07 06:28:08.763060,0 days 00:41:58.903178
44635,2022-11-07 07:44:08.576526,2022-11-07 08:22:06.812438,0 days 00:37:58.235912
44637,2022-11-07 08:27:05.840484,2022-11-07 09:03:06.044001,0 days 00:36:00.203517
44638,2022-11-07 09:03:06.045366,2022-11-07 10:05:05.848978,0 days 01:01:59.803612
44640,2022-11-07 10:14:06.675499,2022-11-07 11:38:06.213239,0 days 01:23:59.537740
44641,2022-11-07 11:38:06.214428,2022-11-07 17:56:06.369195,0 days 06:18:00.154767
44642,2022-11-07 17:56:06.370472,2022-11-07 20:02:05.826355,0 days 02:05:59.455883
44643,2022-11-07 20:02:05.827541,2022-11-08 05:32:06.038170,0 days 09:30:00.210629
44646,2022-11-08 05:43:06.016686,2022-11-08 06:51:05.577803,0 days 01:07:59.561117
44647,2022-11-08 06:51:05.578968,2022-11-08 08:35:06.710601,0 days 01:44:01.131633
44649,2022-11-08 08:48:06.454117,2022-11-08 10:14:06.200266,0 days 01:25:59.746149
44650,2022-11-08 10:14:06.415885,2022-11-08 15:09:07.902308,0 days 04:55:01.486423
44651,2022-11-08 15:09:07.903541,2022-11-08 20:02:06.121652,0 days 04:52:58.218111
44652,2022-11-08 20:02:06.124351,2022-11-09 05:32:05.939617,0 days 09:29:59.815266
44653,2022-11-09 05:32:05.941194,2022-11-09 05:49:05.772041,0 days 00:16:59.830847
44655,2022-11-09 05:51:06.685355,2022-11-09 10:26:07.592647,0 days 04:35:00.907292
44657,2022-11-09 10:30:05.843207,2022-11-09 11:14:06.489232,0 days 00:44:00.646025
44658,2022-11-09 11:14:06.491817,2022-11-10 01:07:06.441743,0 days 13:52:59.949926
44659,2022-11-10 01:07:06.443046,2022-11-10 15:14:05.864917,0 days 14:06:59.421871
44660,2022-11-10 15:14:05.866319,2022-11-10 20:02:05.639408,0 days 04:47:59.773089
44661,2022-11-10 20:02:05.640809,2022-11-11 05:32:06.490534,0 days 09:30:00.849725
44664,2022-11-11 05:43:05.789776,2022-11-11 11:23:06.508395,0 days 05:40:00.718619
44666,2022-11-11 11:27:06.125633,2022-11-11 12:36:06.033416,0 days 01:08:59.907783
44667,2022-11-11 12:36:06.034639,2022-11-11 13:45:06.210064,0 days 01:09:00.175425
44668,2022-11-11 13:45:06.211333,2022-11-11 15:39:06.756016,0 days 01:54:00.544683
44670,2022-11-11 15:42:05.757225,2022-11-11 20:02:06.875406,0 days 04:20:01.118181
44671,2022-11-11 20:02:06.876701,2022-11-12 05:32:05.875690,0 days 09:29:58.998989
44675,2022-11-12 05:41:06.759045,2022-11-12 06:04:07.409228,0 days 00:23:00.650183
44679,2022-11-12 06:20:06.613042,2022-11-12 06:35:07.423945,0 days 00:15:00.810903
44681,2022-11-12 06:36:06.168331,2022-11-12 06:53:06.004030,0 days 00:16:59.835699
44687,2022-11-12 07:23:05.612702,2022-11-12 07:41:05.581504,0 days 00:17:59.968802
44691,2022-11-12 07:52:06.299852,2022-11-12 08:24:06.371330,0 days 00:32:00.071478
44693,2022-11-12 08:25:06.125885,2022-11-12 12:40:06.013089,0 days 04:14:59.887204
44695,2022-11-12 12:45:06.973539,2022-11-12 13:44:07.476149,0 days 00:59:00.502610
44699,2022-11-12 13:50:08.165147,2022-11-12 15:00:06.620767,0 days 01:09:58.455620
44701,2022-11-12 15:01:10.676424,2022-11-12 15:28:05.909962,0 days 00:26:55.233538
44718,2022-11-12 17:02:06.402593,2022-11-14 05:32:06.263144,1 days 12:29:59.860551
44778,2022-11-14 07:49:06.566808,2022-11-14 08:10:06.387190,0 days 00:20:59.820382
44779,2022-11-14 08:10:06.388397,2022-11-14 08:30:06.254081,0 days 00:19:59.865684
44780,2022-11-14 08:30:06.255404,2022-11-14 08:47:06.596180,0 days 00:17:00.340776
45188,2022-11-14 20:03:06.292175,2022-11-15 05:32:05.610193,0 days 09:28:59.318018
45483,2022-11-15 14:12:06.260996,2022-11-15 14:27:06.323842,0 days 00:15:00.062846
45485,2022-11-15 14:28:07.107827,2022-11-15 14:44:05.980262,0 days 00:15:58.872435
45487,2022-11-15 14:45:06.257718,2022-11-15 15:01:05.821787,0 days 00:15:59.564069
45489,2022-11-15 15:02:05.703453,2022-11-15 15:17:06.867966,0 days 00:15:01.164513
45493,2022-11-15 15:33:05.632794,2022-11-15 15:50:09.675787,0 days 00:17:04.042993
45495,2022-11-15 15:51:06.623794,2022-11-15 16:06:06.960315,0 days 00:15:00.336521
45499,2022-11-15 16:23:06.627570,2022-11-15 16:39:06.878587,0 days 00:16:00.251017
45503,2022-11-15 16:55:05.865738,2022-11-15 17:10:06.042729,0 days 00:15:00.176991
45505,2022-11-15 17:11:05.770135,2022-11-15 17:26:06.137694,0 days 00:15:00.367559
45509,2022-11-15 17:43:05.817048,2022-11-15 17:58:06.288708,0 days 00:15:00.471660
45513,2022-11-15 18:15:06.291852,2022-11-15 18:31:05.640621,0 days 00:15:59.348769
45515,2022-11-15 18:32:07.849652,2022-11-15 18:48:05.583434,0 days 00:15:57.733782
45521,2022-11-15 19:19:05.676221,2022-11-15 19:34:06.923152,0 days 00:15:01.246931
45523,2022-11-15 19:35:05.591738,2022-11-15 19:52:06.159659,0 days 00:17:00.567921
45527,2022-11-15 20:03:06.418956,2022-11-16 05:32:06.327550,0 days 09:28:59.908594
